date,day_of_week,montemp_fth,,rain,snow,holiday,local_event,end_of_month,people
2018-04-01,Sunday,4,44.5,1,0,0,0,0,55
2018-04-02,Monday,4,30.8,0,0,0,0,0,48
2018-04-03,Tuesday,4,51.2,0,0,0,0,0,38
2018-04-04,Wednesday,4,39.3,0,0,0,0,0,35
2018-04-05,Thursday,4,40.1,1,0,0,0,0,42
2018-04-06,Friday,4,48.6,0,0,0,0,0,31
2018-04-07,Saturday,4,49.6,0,0,0,0,0,37
2018-04-08,Sunday,4,38.0,0,0,0,0,0,51
2018-04-09,Monday,4,34.0,1,0,0,0,0,53
2018-04-10,Tuesday,4,50.5,1,0,0,0,0,42
2018-04-11,Wednesday,4,44.0,1,0,0,0,0,35
2018-04-12,Thursday,4,35.9,1,0,0,0,0,36
2018-04-13,Friday,4,48.4,0,0,0,0,0,32
2018-04-14,Saturday,4,52.4,1,0,0,0,0,59
2018-04-15,Sunday,4,51.9,1,0,0,0,0,48
2018-04-16,Monday,4,42.8,1,0,0,0,0,36
2018-04-17,Tuesday,4,42.3,0,0,0,0,0,41
2018-04-18,Wednesday,4,36.6,0,0,0,0,0,33
2018-04-19,Thursday,4,38.3,0,0,0,0,0,47
2018-04-20,Friday,4,47.8,1,0,0,0,0,41
2018-04-21,Saturday,4,52.1,0,0,0,1,0,51
2018-04-22,Sunday,4,22.2,0,0,0,0,0,55
2018-04-23,Monday,4,35.7,0,0,0,0,0,29
2018-04-24,Tuesday,4,26.9,0,0,0,0,0,47
2018-04-25,Wednesday,4,36.0,1,0,0,0,0,33
2018-04-26,Thursday,4,38.7,0,0,0,0,0,39
2018-04-27,Friday,4,29.7,1,0,0,0,1,55
2018-04-28,Saturday,4,42.2,0,0,0,1,1,54
2018-04-29,Sunday,4,52.7,0,0,0,0,1,50
2018-04-30,Monday,4,33.8,0,0,0,0,1,52
2018-05-01,Tuesday,5,61.0,0,0,0,0,0,39
2018-05-02,Wednesday,5,46.6,1,0,0,1,0,42
2018-05-03,Thursday,5,64.4,0,0,0,0,0,40
2018-05-04,Friday,5,55.6,0,0,0,0,0,37
2018-05-05,Saturday,5,61.7,0,0,0,1,0,51
2018-05-06,Sunday,5,64.6,0,0,0,0,0,47
2018-05-07,Monday,5,51.5,0,0,0,0,0,41
2018-05-08,Tuesday,5,65.0,0,0,0,0,0,45
2018-05-09,Wednesday,5,53.8,0,0,0,0,0,31
2018-05-10,Thursday,5,61.2,0,0,0,0,0,39
2018-05-11,Friday,5,65.8,0,0,0,0,0,39
2018-05-12,Saturday,5,62.6,0,0,0,0,0,46
2018-05-13,Sunday,5,54.2,0,0,0,0,0,43
2018-05-14,Monday,5,68.8,0,0,0,0,0,30
2018-05-15,Tuesday,5,64.2,1,0,0,0,0,41
2018-05-16,Wednesday,5,64.8,0,0,0,0,0,49
2018-05-17,Thursday,5,66.3,1,0,0,0,0,49
2018-05-18,Friday,5,58.5,0,0,0,0,0,45
2018-05-19,Saturday,5,59.6,0,0,0,0,0,41
2018-05-20,Sunday,5,55.1,0,0,0,1,0,53
2018-05-21,Monday,5,71.2,0,0,0,0,0,35
2018-05-22,Tuesday,5,51.5,1,0,0,0,0,45
2018-05-23,Wednesday,5,54.6,0,0,0,0,0,35
2018-05-24,Thursday,5,49.9,0,0,0,0,0,41
2018-05-25,Friday,5,63.5,0,0,0,0,0,38
2018-05-26,Saturday,5,59.6,1,0,0,0,0,43
2018-05-27,Sunday,5,40.8,0,0,0,0,1,45
2018-05-28,Monday,5,62.9,0,0,0,0,1,43
2018-05-29,Tuesday,5,51.7,0,0,0,1,1,49
2018-05-30,Wednesday,5,49.0,0,0,0,0,1,41
2018-05-31,Thursday,5,63.6,0,0,0,0,1,42
2018-06-01,Friday,6,74.1,0,0,0,0,0,34
2018-06-02,Saturday,6,57.9,1,0,0,0,0,43
2018-06-03,Sunday,6,66.5,0,0,0,0,0,48
2018-06-04,Monday,6,56.2,0,0,0,0,0,38
2018-06-05,Tuesday,6,70.5,0,0,0,0,0,31
2018-06-06,Wednesday,6,60.6,0,0,0,0,0,36
2018-06-07,Thursday,6,56.9,0,0,0,0,0,36
2018-06-08,Friday,6,50.7,1,0,0,0,0,41
2018-06-09,Saturday,6,58.6,0,0,0,0,0,46
2018-06-10,Sunday,6,65.7,0,0,0,0,0,38
2018-06-11,Monday,6,46.2,0,0,0,0,0,30
2018-06-12,Tuesday,6,65.5,1,0,0,0,0,41
2018-06-13,Wednesday,6,61.8,1,0,0,1,0,47
2018-06-14,Thursday,6,64.2,0,0,0,0,0,39
2018-06-15,Friday,6,61.5,1,0,0,0,0,39
2018-06-16,Saturday,6,65.3,0,0,0,1,0,42
2018-06-17,Sunday,6,53.3,0,0,0,0,0,48
2018-06-18,Monday,6,60.9,0,0,0,0,0,32
2018-06-19,Tuesday,6,47.0,1,0,0,0,0,31
2018-06-20,Wednesday,6,60.6,0,0,0,0,0,39
2018-06-21,Thursday,6,62.2,1,0,0,0,0,47
2018-06-22,Friday,6,51.2,0,0,0,0,0,52
2018-06-23,Saturday,6,55.5,0,0,0,0,0,46
2018-06-24,Sunday,6,54.5,0,0,0,0,0,45
2018-06-25,Monday,6,71.8,0,0,0,0,0,41
2018-06-26,Tuesday,6,53.5,0,0,0,0,0,38
2018-06-27,Wednesday,6,63.2,0,0,0,0,1,45
2018-06-28,Thursday,6,62.5,1,0,0,0,1,48
2018-06-29,Friday,6,55.5,1,0,0,0,1,42
2018-06-30,Saturday,6,66.2,0,0,0,0,1,54
2018-07-01,Sunday,7,76.7,0,0,0,0,0,37
2018-07-02,Monday,7,76.9,0,0,0,0,0,35
2018-07-03,Tuesday,7,70.5,0,0,0,0,0,31
2018-07-04,Wednesday,7,74.6,1,0,1,0,0,45
2018-07-05,Thursday,7,68.5,0,0,0,0,0,39
2018-07-06,Friday,7,77.3,0,0,0,0,0,39
2018-07-07,Saturday,7,83.4,1,0,0,0,0,48
2018-07-08,Sunday,7,80.0,0,0,0,0,0,47
2018-07-09,Monday,7,94.9,0,0,0,0,0,28
2018-07-10,Tuesday,7,69.7,0,0,0,0,0,40
2018-07-11,Wednesday,7,80.6,1,0,0,0,0,44
2018-07-12,Thursday,7,69.6,0,0,0,0,0,32
2018-07-13,Friday,7,73.2,0,0,0,0,0,39
2018-07-14,Saturday,7,75.3,0,0,0,0,0,41
2018-07-15,Sunday,7,74.2,0,0,0,0,0,42
2018-07-16,Monday,7,74.0,0,0,0,0,0,46
2018-07-17,Tuesday,7,69.1,0,0,0,0,0,32
2018-07-18,Wednesday,7,80.1,0,0,0,0,0,38
2018-07-19,Thursday,7,82.6,0,0,0,0,0,42
2018-07-20,Friday,7,73.8,0,0,0,0,0,40
2018-07-21,Saturday,7,75.9,0,0,0,0,0,46
2018-07-22,Sunday,7,73.3,0,0,0,1,0,43
2018-07-23,Monday,7,85.2,0,0,0,1,0,43
2018-07-24,Tuesday,7,68.1,0,0,0,1,0,44
2018-07-25,Wednesday,7,76.0,0,0,0,0,0,40
2018-07-26,Thursday,7,82.4,0,0,0,0,0,44
2018-07-27,Friday,7,78.5,0,0,0,0,1,46
2018-07-28,Saturday,7,78.0,0,0,0,0,1,51
2018-07-29,Sunday,7,84.6,0,0,0,0,1,50
2018-07-30,Monday,7,78.5,1,0,0,0,1,47
2018-07-31,Tuesday,7,73.2,0,0,0,0,1,47
2018-08-01,Wednesday,8,72.2,0,0,0,0,0,42
2018-08-02,Thursday,8,67.4,0,0,0,0,0,36
2018-08-03,Friday,8,78.9,0,0,0,0,0,42
2018-08-04,Saturday,8,64.2,0,0,0,0,0,42
2018-08-05,Sunday,8,87.9,0,0,0,0,0,50
2018-08-06,Monday,8,70.4,1,0,0,0,0,40
2018-08-07,Tuesday,8,79.4,0,0,0,0,0,39
2018-08-08,Wednesday,8,72.3,0,0,0,0,0,29
2018-08-09,Thursday,8,64.6,0,0,0,0,0,39
2018-08-10,Friday,8,73.1,0,0,0,0,0,36
2018-08-11,Saturday,8,72.7,0,0,0,1,0,51
2018-08-12,Sunday,8,65.8,1,0,0,0,0,48
2018-08-13,Monday,8,75.7,0,0,0,0,0,36
2018-08-14,Tuesday,8,65.3,1,0,0,0,0,41
2018-08-15,Wednesday,8,72.1,0,0,0,0,0,37
2018-08-16,Thursday,8,85.7,1,0,0,0,0,44
2018-08-17,Friday,8,74.8,1,0,0,0,0,45
2018-08-18,Saturday,8,70.0,0,0,0,0,0,45
2018-08-19,Sunday,8,68.9,0,0,0,0,0,42
2018-08-20,Monday,8,74.3,0,0,0,0,0,33
2018-08-21,Tuesday,8,76.0,0,0,0,0,0,40
2018-08-22,Wednesday,8,72.0,0,0,0,0,0,40
2018-08-23,Thursday,8,87.2,0,0,0,0,0,44
2018-08-24,Friday,8,79.2,0,0,0,0,0,47
2018-08-25,Saturday,8,69.7,0,0,0,0,0,44
2018-08-26,Sunday,8,70.2,1,0,0,0,0,41
2018-08-27,Monday,8,81.3,0,0,0,0,1,43
2018-08-28,Tuesday,8,67.6,0,0,0,0,1,50
2018-08-29,Wednesday,8,67.3,0,0,0,0,1,47
2018-08-30,Thursday,8,67.6,1,0,0,0,1,51
2018-08-31,Friday,8,67.7,1,0,0,0,1,37
2018-09-01,Saturday,9,64.2,0,0,0,0,0,51
2018-09-02,Sunday,9,69.1,0,0,0,0,0,50
2018-09-03,Monday,9,54.0,0,0,0,0,0,37
2018-09-04,Tuesday,9,62.0,1,0,0,0,0,40
2018-09-05,Wednesday,9,53.5,0,0,0,0,0,33
2018-09-06,Thursday,9,45.3,0,0,0,0,0,38
2018-09-07,Friday,9,54.6,0,0,0,0,0,38
2018-09-08,Saturday,9,59.0,1,0,0,0,0,47
2018-09-09,Sunday,9,60.0,0,0,0,0,0,40
2018-09-10,Monday,9,69.1,0,0,0,0,0,39
2018-09-11,Tuesday,9,58.9,0,0,0,0,0,38
2018-09-12,Wednesday,9,60.0,0,0,0,0,0,35
2018-09-13,Thursday,9,53.8,0,0,0,0,0,35
2018-09-14,Friday,9,64.6,0,0,0,0,0,38
2018-09-15,Saturday,9,67.4,0,0,0,0,0,42
2018-09-16,Sunday,9,54.3,0,0,0,0,0,43
2018-09-17,Monday,9,65.3,1,0,0,1,0,39
2018-09-18,Tuesday,9,72.5,0,0,0,0,0,45
2018-09-19,Wednesday,9,58.2,0,0,0,0,0,39
2018-09-20,Thursday,9,46.9,0,0,0,0,0,39
2018-09-21,Friday,9,63.2,0,0,0,0,0,40
2018-09-22,Saturday,9,49.7,0,0,0,0,0,49
2018-09-23,Sunday,9,65.2,0,0,0,0,0,46
2018-09-24,Monday,9,61.1,0,0,0,0,0,34
2018-09-25,Tuesday,9,64.0,1,0,0,0,0,47
2018-09-26,Wednesday,9,61.0,1,0,0,0,0,39
2018-09-27,Thursday,9,62.1,0,0,0,0,1,43
2018-09-28,Friday,9,64.0,1,0,0,0,1,48
2018-09-29,Saturday,9,46.4,0,0,0,0,1,53
2018-09-30,Sunday,9,47.0,0,0,0,0,1,49
2018-10-01,Monday,10,51.2,1,0,0,0,0,46
2018-10-02,Tuesday,10,63.7,0,0,0,0,0,39
2018-10-03,Wednesday,10,66.6,1,0,0,0,0,44
2018-10-04,Thursday,10,51.5,0,0,0,0,0,38
2018-10-05,Friday,10,47.7,0,0,0,0,0,38
2018-10-06,Saturday,10,56.5,0,0,0,0,0,38
2018-10-07,Sunday,10,61.2,0,0,0,0,0,36
2018-10-08,Monday,10,57.0,0,0,0,0,0,37
2018-10-09,Tuesday,10,64.2,1,0,0,1,0,51
2018-10-10,Wednesday,10,66.2,0,0,0,0,0,35
2018-10-11,Thursday,10,61.1,0,0,0,0,0,43
2018-10-12,Friday,10,67.1,0,0,0,0,0,39
2018-10-13,Saturday,10,53.1,0,0,0,0,0,45
2018-10-14,Sunday,10,62.6,1,0,0,0,0,57
2018-10-15,Monday,10,49.3,0,0,0,0,0,39
2018-10-16,Tuesday,10,58.4,0,0,0,0,0,38
2018-10-17,Wednesday,10,50.9,0,0,0,0,0,46
2018-10-18,Thursday,10,67.2,0,0,0,0,0,38
2018-10-19,Friday,10,58.1,0,0,0,0,0,40
2018-10-20,Saturday,10,48.1,0,0,0,0,0,39
2018-10-21,Sunday,10,58.0,0,0,0,0,0,48
2018-10-22,Monday,10,59.6,0,0,0,0,0,35
2018-10-23,Tuesday,10,53.4,0,0,0,0,0,43
2018-10-24,Wednesday,10,64.5,0,0,0,0,0,35
2018-10-25,Thursday,10,63.2,0,0,0,0,0,26
2018-10-26,Friday,10,52.0,0,0,0,0,0,41
2018-10-27,Saturday,10,57.3,0,0,0,0,1,43
2018-10-28,Sunday,10,62.7,0,0,0,0,1,43
2018-10-29,Monday,10,55.3,0,0,0,0,1,44
2018-10-30,Tuesday,10,48.4,0,0,0,0,1,44
2018-10-31,Wednesday,10,68.2,0,0,0,0,1,41
2018-11-01,Thursday,11,28.2,0,0,0,0,0,41
2018-11-02,Friday,11,33.3,0,0,0,0,0,43
2018-11-03,Saturday,11,43.0,0,0,0,0,0,43
2018-11-04,Sunday,11,42.2,1,0,0,0,0,47
2018-11-05,Monday,11,44.3,0,0,0,0,0,45
2018-11-06,Tuesday,11,38.3,1,0,0,0,0,37
2018-11-07,Wednesday,11,51.5,0,0,0,0,0,28
2018-11-08,Thursday,11,41.0,1,0,0,0,0,43
2018-11-09,Friday,11,37.5,0,0,0,0,0,45
2018-11-10,Saturday,11,47.9,0,0,0,0,0,44
2018-11-11,Sunday,11,44.0,0,0,0,0,0,51
2018-11-12,Monday,11,35.0,1,0,0,0,0,30
2018-11-13,Tuesday,11,38.7,0,0,0,0,0,44
2018-11-14,Wednesday,11,36.3,0,0,0,0,0,38
2018-11-15,Thursday,11,37.7,0,0,0,0,0,32
2018-11-16,Friday,11,38.3,1,0,0,0,0,41
2018-11-17,Saturday,11,42.4,0,0,0,0,0,46
2018-11-18,Sunday,11,36.3,0,0,0,0,0,38
2018-11-19,Monday,11,54.1,0,0,0,0,0,33
2018-11-20,Tuesday,11,51.1,1,0,0,0,0,38
2018-11-21,Wednesday,11,32.5,0,0,0,0,0,37
2018-11-22,Thursday,11,37.3,0,0,1,0,0,53
2018-11-23,Friday,11,53.8,1,0,0,0,0,42
2018-11-24,Saturday,11,50.8,0,0,0,0,0,46
2018-11-25,Sunday,11,49.4,0,0,0,0,0,45
2018-11-26,Monday,11,37.7,0,0,0,0,0,36
2018-11-27,Tuesday,11,41.5,0,0,0,0,1,55
2018-11-28,Wednesday,11,38.1,0,0,0,0,1,46
2018-11-29,Thursday,11,45.1,0,0,0,0,1,39
2018-11-30,Friday,11,48.7,0,0,0,0,1,50
2018-12-01,Saturday,12,19.4,0,0,0,0,0,51
2018-12-02,Sunday,12,11.9,0,0,0,0,0,54
2018-12-03,Monday,12,6.0,0,1,0,0,0,55
2018-12-04,Tuesday,12,15.9,0,0,0,0,0,49
2018-12-05,Wednesday,12,24.2,1,0,0,0,0,53
2018-12-06,Thursday,12,23.2,1,1,0,0,0,51
2018-12-07,Friday,12,25.9,0,0,0,0,0,48
2018-12-08,Saturday,12,5.0,0,1,0,0,0,65
2018-12-09,Sunday,12,13.4,0,1,0,0,0,64
2018-12-10,Monday,12,10.0,0,1,0,0,0,44
2018-12-11,Tuesday,12,5.5,0,0,0,0,0,48
2018-12-12,Wednesday,12,37.4,0,0,0,0,0,41
2018-12-13,Thursday,12,6.6,0,1,0,0,0,64
2018-12-14,Friday,12,9.9,0,1,0,0,0,45
2018-12-15,Saturday,12,9.6,0,0,0,0,0,61
2018-12-16,Sunday,12,12.2,0,1,0,0,0,59
2018-12-17,Monday,12,13.2,1,0,0,0,0,59
2018-12-18,Tuesday,12,17.7,0,0,0,0,0,50
2018-12-19,Wednesday,12,32.6,0,1,0,0,0,53
2018-12-20,Thursday,12,9.6,0,0,0,0,0,47
2018-12-21,Friday,12,17.0,0,1,0,0,0,52
2018-12-22,Saturday,12,35.5,0,0,0,0,0,54
2018-12-23,Sunday,12,20.9,0,0,0,0,0,54
2018-12-24,Monday,12,16.1,0,0,0,0,0,55
2018-12-25,Tuesday,12,-1.0,1,0,1,0,0,64
2018-12-26,Wednesday,12,31.1,0,1,0,0,0,43
2018-12-27,Thursday,12,32.3,0,1,0,0,1,56
2018-12-28,Friday,12,7.3,0,0,0,0,1,65
2018-12-29,Saturday,12,15.0,0,0,0,1,1,67
2018-12-30,Sunday,12,16.6,0,0,0,0,1,67
2018-12-31,Monday,12,23.0,0,1,0,0,1,69
2019-01-01,Tuesday,1,18.0,0,0,1,0,0,57
2019-01-02,Wednesday,1,22.2,1,0,0,0,0,67
2019-01-03,Thursday,1,12.0,0,0,0,0,0,44
2019-01-04,Friday,1,15.1,1,1,0,0,0,70
2019-01-05,Saturday,1,17.2,0,1,0,0,0,63
2019-01-06,Sunday,1,9.9,1,0,0,1,0,69
2019-01-07,Monday,1,17.7,0,1,0,0,0,60
2019-01-08,Tuesday,1,35.3,0,0,0,0,0,38
2019-01-09,Wednesday,1,14.5,0,0,0,0,0,42
2019-01-10,Thursday,1,16.0,0,1,0,0,0,60
2019-01-11,Friday,1,7.3,1,1,0,0,0,65
2019-01-12,Saturday,1,16.8,1,0,0,0,0,59
2019-01-13,Sunday,1,15.3,0,0,0,0,0,55
2019-01-14,Monday,1,33.5,0,1,0,0,0,45
2019-01-15,Tuesday,1,12.4,0,0,0,0,0,47
2019-01-16,Wednesday,1,17.6,1,0,0,0,0,48
2019-01-17,Thursday,1,21.4,0,1,0,0,0,50
2019-01-18,Friday,1,18.8,0,1,0,0,0,66
2019-01-19,Saturday,1,23.8,1,1,0,0,0,59
2019-01-20,Sunday,1,18.0,1,1,0,0,0,66
2019-01-21,Monday,1,26.1,0,0,0,1,0,52
2019-01-22,Tuesday,1,15.3,1,1,0,0,0,63
2019-01-23,Wednesday,1,13.6,1,0,0,0,0,55
2019-01-24,Thursday,1,23.7,0,0,0,0,0,48
2019-01-25,Friday,1,7.1,0,1,0,0,0,56
2019-01-26,Saturday,1,4.5,0,1,0,0,0,57
2019-01-27,Sunday,1,17.5,0,0,0,0,1,63
2019-01-28,Monday,1,5.2,1,1,0,0,1,65
2019-01-29,Tuesday,1,22.9,0,1,0,0,1,59
2019-01-30,Wednesday,1,19.8,0,1,0,0,1,64
2019-01-31,Thursday,1,8.2,0,1,0,0,1,64
2019-02-01,Friday,2,17.6,0,0,0,1,0,52
2019-02-02,Saturday,2,25.1,0,1,0,0,0,56
2019-02-03,Sunday,2,20.5,0,1,0,0,0,69
2019-02-04,Monday,2,24.5,0,1,0,0,0,56
2019-02-05,Tuesday,2,26.0,0,1,0,0,0,65
2019-02-06,Wednesday,2,27.2,1,0,0,0,0,51
2019-02-07,Thursday,2,3.3,1,0,0,0,0,51
2019-02-08,Friday,2,13.1,0,1,0,0,0,48
2019-02-09,Saturday,2,24.2,0,1,0,0,0,72
2019-02-10,Sunday,2,23.4,0,1,0,0,0,63
2019-02-11,Monday,2,24.8,1,1,0,0,0,57
2019-02-12,Tuesday,2,9.9,1,0,0,1,0,52
2019-02-13,Wednesday,2,17.9,0,0,0,0,0,46
2019-02-14,Thursday,2,23.3,0,0,0,0,0,55
2019-02-15,Friday,2,5.3,0,1,0,0,0,50
2019-02-16,Saturday,2,18.8,1,0,0,0,0,59
2019-02-17,Sunday,2,21.3,1,1,0,0,0,73
2019-02-18,Monday,2,14.1,0,0,0,0,0,43
2019-02-19,Tuesday,2,25.4,1,0,0,0,0,51
2019-02-20,Wednesday,2,19.4,1,1,0,0,0,61
2019-02-21,Thursday,2,35.9,1,1,0,0,0,47
2019-02-22,Friday,2,27.5,0,1,0,0,0,52
2019-02-23,Saturday,2,19.5,0,1,0,0,0,61
2019-02-24,Sunday,2,37.7,0,1,0,0,0,54
2019-02-25,Monday,2,35.9,0,1,0,1,0,50
2019-02-26,Tuesday,2,15.1,0,1,0,0,0,49
2019-02-27,Wednesday,2,25.5,0,1,0,0,1,64
2019-02-28,Thursday,2,25.2,0,1,0,0,1,62
2019-03-01,Friday,3,37.4,1,0,0,0,0,41
2019-03-02,Saturday,3,40.7,0,0,0,0,0,41
2019-03-03,Sunday,3,44.3,0,0,0,0,0,46
2019-03-04,Monday,3,37.3,1,0,0,0,0,38
2019-03-05,Tuesday,3,25.6,0,0,0,0,0,36
2019-03-06,Wednesday,3,33.8,1,0,0,0,0,40
2019-03-07,Thursday,3,46.2,1,0,0,0,0,41
2019-03-08,Friday,3,37.3,0,0,0,0,0,38
2019-03-09,Saturday,3,59.8,1,0,0,0,0,43
2019-03-10,Sunday,3,28.8,1,0,0,0,0,55
2019-03-11,Monday,3,40.8,0,0,0,0,0,35
2019-03-12,Tuesday,3,38.4,1,0,0,0,0,46
2019-03-13,Wednesday,3,47.0,0,0,0,0,0,38
2019-03-14,Thursday,3,41.5,0,0,0,0,0,38
2019-03-15,Friday,3,44.8,0,0,0,0,0,41
2019-03-16,Saturday,3,41.3,0,0,0,0,0,53
2019-03-17,Sunday,3,47.8,0,0,0,0,0,41
2019-03-18,Monday,3,45.1,0,0,0,0,0,44
2019-03-19,Tuesday,3,35.1,0,0,0,0,0,42
2019-03-20,Wednesday,3,19.7,0,0,0,0,0,54
2019-03-21,Thursday,3,41.3,0,0,0,0,0,31
2019-03-22,Friday,3,38.3,0,0,0,0,0,38
2019-03-23,Saturday,3,43.7,0,0,0,0,0,52
2019-03-24,Sunday,3,24.8,0,0,0,0,0,51
2019-03-25,Monday,3,49.1,0,0,0,0,0,42
2019-03-26,Tuesday,3,33.1,0,0,0,0,0,46
2019-03-27,Wednesday,3,42.8,0,0,0,0,1,45
2019-03-28,Thursday,3,50.7,0,0,0,0,1,38
2019-03-29,Friday,3,44.6,0,0,0,0,1,42
2019-03-30,Saturday,3,41.4,0,0,0,1,1,53
2019-03-31,Sunday,3,27.9,1,0,0,0,1,57
2019-04-01,Monday,4,45.1,1,0,0,0,0,33
2019-04-02,Tuesday,4,31.0,0,0,0,0,0,45
2019-04-03,Wednesday,4,43.2,0,0,0,0,0,34
2019-04-04,Thursday,4,49.7,0,0,0,0,0,34
2019-04-05,Friday,4,29.0,0,0,0,0,0,45
2019-04-06,Saturday,4,38.6,0,0,0,0,0,36
2019-04-07,Sunday,4,55.9,0,0,0,0,0,42
2019-04-08,Monday,4,44.1,0,0,0,0,0,39
2019-04-09,Tuesday,4,38.2,0,0,0,0,0,38
2019-04-10,Wednesday,4,42.7,1,0,0,0,0,42
2019-04-11,Thursday,4,44.7,1,0,0,0,0,43
2019-04-12,Friday,4,48.1,0,0,0,0,0,29
2019-04-13,Saturday,4,43.8,0,0,0,0,0,48
2019-04-14,Sunday,4,42.6,0,0,0,0,0,49
2019-04-15,Monday,4,18.2,1,0,0,1,0,62
2019-04-16,Tuesday,4,29.9,1,0,0,0,0,42
2019-04-17,Wednesday,4,34.8,0,0,0,0,0,49
2019-04-18,Thursday,4,51.9,0,0,0,0,0,42
2019-04-19,Friday,4,32.4,0,0,0,0,0,44
2019-04-20,Saturday,4,39.0,0,0,0,0,0,53
2019-04-21,Sunday,4,41.4,1,0,0,0,0,46
2019-04-22,Monday,4,22.9,0,0,0,0,0,54
2019-04-23,Tuesday,4,46.6,1,0,0,0,0,41
2019-04-24,Wednesday,4,44.0,0,0,0,0,0,35
2019-04-25,Thursday,4,52.8,1,0,0,0,0,45
2019-04-26,Friday,4,29.9,0,0,0,0,0,46
2019-04-27,Saturday,4,30.5,0,0,0,0,1,61
2019-04-28,Sunday,4,48.0,1,0,0,0,1,51
2019-04-29,Monday,4,31.3,0,0,0,0,1,56
2019-04-30,Tuesday,4,30.1,0,0,0,0,1,51
2019-05-01,Wednesday,5,67.2,0,0,0,0,0,38
2019-05-02,Thursday,5,61.9,0,0,0,0,0,35
2019-05-03,Friday,5,54.5,0,0,0,0,0,26
2019-05-04,Saturday,5,56.3,0,0,0,0,0,48
2019-05-05,Sunday,5,64.0,1,0,0,0,0,47
2019-05-06,Monday,5,75.1,0,0,0,0,0,47
2019-05-07,Tuesday,5,55.0,0,0,0,0,0,40
2019-05-08,Wednesday,5,62.3,0,0,0,0,0,47
2019-05-09,Thursday,5,73.9,0,0,0,0,0,33
2019-05-10,Friday,5,61.3,0,0,0,0,0,42
2019-05-11,Saturday,5,55.8,0,0,0,0,0,42
2019-05-12,Sunday,5,58.4,1,0,0,0,0,55
2019-05-13,Monday,5,53.3,0,0,0,0,0,38
2019-05-14,Tuesday,5,68.4,1,0,0,1,0,44
2019-05-15,Wednesday,5,53.1,0,0,0,0,0,33
2019-05-16,Thursday,5,68.5,1,0,0,0,0,38
2019-05-17,Friday,5,59.9,1,0,0,0,0,33
2019-05-18,Saturday,5,58.1,0,0,0,0,0,48
2019-05-19,Sunday,5,63.3,1,0,0,0,0,53
2019-05-20,Monday,5,66.3,0,0,0,0,0,35
2019-05-21,Tuesday,5,47.3,1,0,0,0,0,42
2019-05-22,Wednesday,5,71.5,0,0,0,0,0,41
2019-05-23,Thursday,5,51.3,0,0,0,0,0,37
2019-05-24,Friday,5,64.6,0,0,0,0,0,36
2019-05-25,Saturday,5,64.8,0,0,0,0,0,45
2019-05-26,Sunday,5,60.2,0,0,0,0,0,46
2019-05-27,Monday,5,63.6,0,0,0,0,1,35
2019-05-28,Tuesday,5,68.0,0,0,0,0,1,41
2019-05-29,Wednesday,5,68.5,1,0,0,0,1,41
2019-05-30,Thursday,5,50.1,0,0,0,0,1,48
2019-05-31,Friday,5,54.9,0,0,0,0,1,38
2019-06-01,Saturday,6,55.9,0,0,0,0,0,50
2019-06-02,Sunday,6,54.3,0,0,0,0,0,47
2019-06-03,Monday,6,65.0,0,0,0,0,0,42
2019-06-04,Tuesday,6,58.9,0,0,0,0,0,42
2019-06-05,Wednesday,6,55.9,0,0,0,0,0,34
2019-06-06,Thursday,6,51.1,1,0,0,1,0,43
2019-06-07,Friday,6,58.9,0,0,0,0,0,37
2019-06-08,Saturday,6,70.0,0,0,0,0,0,48
2019-06-09,Sunday,6,73.2,0,0,0,0,0,44
2019-06-10,Monday,6,62.1,0,0,0,0,0,35
2019-06-11,Tuesday,6,51.7,0,0,0,0,0,39
2019-06-12,Wednesday,6,49.0,0,0,0,1,0,41
2019-06-13,Thursday,6,77.3,0,0,0,0,0,38
2019-06-14,Friday,6,58.1,1,0,0,0,0,41
2019-06-15,Saturday,6,57.7,1,0,0,0,0,50
2019-06-16,Sunday,6,60.6,0,0,0,0,0,46
2019-06-17,Monday,6,60.6,0,0,0,0,0,37
2019-06-18,Tuesday,6,57.7,0,0,0,0,0,38
2019-06-19,Wednesday,6,70.5,1,0,0,0,0,52
2019-06-20,Thursday,6,57.8,1,0,0,0,0,38
2019-06-21,Friday,6,57.7,1,0,0,0,0,38
2019-06-22,Saturday,6,55.3,1,0,0,0,0,42
2019-06-23,Sunday,6,47.5,0,0,0,0,0,45
2019-06-24,Monday,6,57.2,0,0,0,0,0,33
2019-06-25,Tuesday,6,63.0,1,0,0,0,0,38
2019-06-26,Wednesday,6,57.5,1,0,0,0,0,47
2019-06-27,Thursday,6,53.6,0,0,0,0,1,47
2019-06-28,Friday,6,66.7,0,0,0,0,1,43
2019-06-29,Saturday,6,66.3,1,0,0,0,1,56
2019-06-30,Sunday,6,62.9,1,0,0,0,1,53
2019-07-01,Monday,7,71.7,0,0,0,0,0,35
2019-07-02,Tuesday,7,69.4,0,0,0,0,0,40
2019-07-03,Wednesday,7,79.4,0,0,0,0,0,35
2019-07-04,Thursday,7,68.4,0,0,1,0,0,52
2019-07-05,Friday,7,72.1,0,0,0,0,0,39
2019-07-06,Saturday,7,61.2,0,0,0,1,0,54
2019-07-07,Sunday,7,72.3,0,0,0,1,0,53
2019-07-08,Monday,7,79.6,0,0,0,0,0,38
2019-07-09,Tuesday,7,69.5,0,0,0,0,0,34
